# color images
# file: 'rgbd_dataset_freiburg3_walking_static.bag'
# timestamp filename
1341846226.817920 mask/1341846226.817920.png
1341846226.850323 mask/1341846226.850323.png
1341846226.881894 mask/1341846226.881894.png
1341846226.917980 mask/1341846226.917980.png
1341846226.950000 mask/1341846226.950000.png
1341846226.985981 mask/1341846226.985981.png
1341846227.017919 mask/1341846227.017919.png
1341846227.050040 mask/1341846227.050040.png
1341846227.085982 mask/1341846227.085982.png
1341846227.118052 mask/1341846227.118052.png
1341846227.149935 mask/1341846227.149935.png
1341846227.186053 mask/1341846227.186053.png
1341846227.218443 mask/1341846227.218443.png
1341846227.253944 mask/1341846227.253944.png
1341846227.285981 mask/1341846227.285981.png
1341846227.320064 mask/1341846227.320064.png
1341846227.353969 mask/1341846227.353969.png
1341846227.385846 mask/1341846227.385846.png
1341846227.418015 mask/1341846227.418015.png
1341846227.453997 mask/1341846227.453997.png
1341846227.485981 mask/1341846227.485981.png
1341846227.521976 mask/1341846227.521976.png
1341846227.553980 mask/1341846227.553980.png
1341846227.586047 mask/1341846227.586047.png
1341846227.622081 mask/1341846227.622081.png
1341846227.653945 mask/1341846227.653945.png
1341846227.686038 mask/1341846227.686038.png
1341846227.721966 mask/1341846227.721966.png
1341846227.754130 mask/1341846227.754130.png
1341846227.789951 mask/1341846227.789951.png
1341846227.821920 mask/1341846227.821920.png
1341846227.854275 mask/1341846227.854275.png
1341846227.889935 mask/1341846227.889935.png
1341846227.921967 mask/1341846227.921967.png
1341846227.958123 mask/1341846227.958123.png
1341846227.989985 mask/1341846227.989985.png
1341846228.021937 mask/1341846228.021937.png
1341846228.058222 mask/1341846228.058222.png
1341846228.090097 mask/1341846228.090097.png
1341846228.121845 mask/1341846228.121845.png
1341846228.157875 mask/1341846228.157875.png
1341846228.189872 mask/1341846228.189872.png
1341846228.225994 mask/1341846228.225994.png
1341846228.258336 mask/1341846228.258336.png
1341846228.289941 mask/1341846228.289941.png
1341846228.326018 mask/1341846228.326018.png
1341846228.358243 mask/1341846228.358243.png
1341846228.389779 mask/1341846228.389779.png
1341846228.426073 mask/1341846228.426073.png
1341846228.457823 mask/1341846228.457823.png
1341846228.493915 mask/1341846228.493915.png
1341846228.525907 mask/1341846228.525907.png
1341846228.558208 mask/1341846228.558208.png
1341846228.593899 mask/1341846228.593899.png
1341846228.626021 mask/1341846228.626021.png
1341846228.658069 mask/1341846228.658069.png
1341846228.693942 mask/1341846228.693942.png
1341846228.726069 mask/1341846228.726069.png
1341846228.762090 mask/1341846228.762090.png
1341846228.794000 mask/1341846228.794000.png
1341846228.825934 mask/1341846228.825934.png
1341846228.862015 mask/1341846228.862015.png
1341846228.893856 mask/1341846228.893856.png
1341846228.926548 mask/1341846228.926548.png
1341846228.961940 mask/1341846228.961940.png
1341846228.994040 mask/1341846228.994040.png
1341846229.029897 mask/1341846229.029897.png
1341846229.061870 mask/1341846229.061870.png
1341846229.094829 mask/1341846229.094829.png
1341846229.129930 mask/1341846229.129930.png
1341846229.161882 mask/1341846229.161882.png
1341846229.197882 mask/1341846229.197882.png
1341846229.229812 mask/1341846229.229812.png
1341846229.261994 mask/1341846229.261994.png
1341846229.297920 mask/1341846229.297920.png
1341846229.329933 mask/1341846229.329933.png
1341846229.361996 mask/1341846229.361996.png
1341846229.398029 mask/1341846229.398029.png
1341846229.430182 mask/1341846229.430182.png
1341846229.471963 mask/1341846229.471963.png
1341846229.498348 mask/1341846229.498348.png
1341846229.530149 mask/1341846229.530149.png
1341846229.566064 mask/1341846229.566064.png
1341846229.598057 mask/1341846229.598057.png
1341846229.630063 mask/1341846229.630063.png
1341846229.665946 mask/1341846229.665946.png
1341846229.698150 mask/1341846229.698150.png
1341846229.733828 mask/1341846229.733828.png
1341846229.765937 mask/1341846229.765937.png
1341846229.798002 mask/1341846229.798002.png
1341846229.833857 mask/1341846229.833857.png
1341846229.865928 mask/1341846229.865928.png
1341846229.897926 mask/1341846229.897926.png
1341846229.939857 mask/1341846229.939857.png
1341846229.965948 mask/1341846229.965948.png
1341846230.002061 mask/1341846230.002061.png
1341846230.033858 mask/1341846230.033858.png
1341846230.065938 mask/1341846230.065938.png
1341846230.103878 mask/1341846230.103878.png
1341846230.144719 mask/1341846230.144719.png
1341846230.172747 mask/1341846230.172747.png
1341846230.208544 mask/1341846230.208544.png
1341846230.271971 mask/1341846230.271971.png
1341846230.302303 mask/1341846230.302303.png
1341846230.334051 mask/1341846230.334051.png
1341846230.370031 mask/1341846230.370031.png
1341846230.401932 mask/1341846230.401932.png
1341846230.437965 mask/1341846230.437965.png
1341846230.469920 mask/1341846230.469920.png
1341846230.501933 mask/1341846230.501933.png
1341846230.537834 mask/1341846230.537834.png
1341846230.569803 mask/1341846230.569803.png
1341846230.601945 mask/1341846230.601945.png
1341846230.637789 mask/1341846230.637789.png
1341846230.670057 mask/1341846230.670057.png
1341846230.705937 mask/1341846230.705937.png
1341846230.737932 mask/1341846230.737932.png
1341846230.769960 mask/1341846230.769960.png
1341846230.805852 mask/1341846230.805852.png
1341846230.837804 mask/1341846230.837804.png
1341846230.869829 mask/1341846230.869829.png
1341846230.905851 mask/1341846230.905851.png
1341846230.937917 mask/1341846230.937917.png
1341846230.973933 mask/1341846230.973933.png
1341846231.006047 mask/1341846231.006047.png
1341846231.037936 mask/1341846231.037936.png
1341846231.074310 mask/1341846231.074310.png
1341846231.106085 mask/1341846231.106085.png
1341846231.138083 mask/1341846231.138083.png
1341846231.174011 mask/1341846231.174011.png
1341846231.205909 mask/1341846231.205909.png
1341846231.241869 mask/1341846231.241869.png
1341846231.273832 mask/1341846231.273832.png
1341846231.305846 mask/1341846231.305846.png
1341846231.341923 mask/1341846231.341923.png
1341846231.374263 mask/1341846231.374263.png
1341846231.410022 mask/1341846231.410022.png
1341846231.442103 mask/1341846231.442103.png
1341846231.484245 mask/1341846231.484245.png
1341846231.516816 mask/1341846231.516816.png
1341846231.547853 mask/1341846231.547853.png
1341846231.583898 mask/1341846231.583898.png
1341846231.615993 mask/1341846231.615993.png
1341846231.648015 mask/1341846231.648015.png
1341846231.683822 mask/1341846231.683822.png
1341846231.716153 mask/1341846231.716153.png
1341846231.747846 mask/1341846231.747846.png
1341846231.783993 mask/1341846231.783993.png
1341846231.817027 mask/1341846231.817027.png
1341846231.852317 mask/1341846231.852317.png
1341846231.883853 mask/1341846231.883853.png
1341846231.909867 mask/1341846231.909867.png
1341846231.945837 mask/1341846231.945837.png
1341846231.978027 mask/1341846231.978027.png
1341846232.009966 mask/1341846232.009966.png
1341846232.045845 mask/1341846232.045845.png
1341846232.077961 mask/1341846232.077961.png
1341846232.109864 mask/1341846232.109864.png
1341846232.145999 mask/1341846232.145999.png
1341846232.178314 mask/1341846232.178314.png
1341846232.215951 mask/1341846232.215951.png
1341846232.252037 mask/1341846232.252037.png
1341846232.283944 mask/1341846232.283944.png
1341846232.319867 mask/1341846232.319867.png
1341846232.351854 mask/1341846232.351854.png
1341846232.383877 mask/1341846232.383877.png
1341846232.419782 mask/1341846232.419782.png
1341846232.451780 mask/1341846232.451780.png
1341846232.484170 mask/1341846232.484170.png
1341846232.519889 mask/1341846232.519889.png
1341846232.551877 mask/1341846232.551877.png
1341846232.583846 mask/1341846232.583846.png
1341846232.619798 mask/1341846232.619798.png
1341846232.651799 mask/1341846232.651799.png
1341846232.688092 mask/1341846232.688092.png
1341846232.719804 mask/1341846232.719804.png
1341846232.751767 mask/1341846232.751767.png
1341846232.787894 mask/1341846232.787894.png
1341846232.819886 mask/1341846232.819886.png
1341846232.855850 mask/1341846232.855850.png
1341846232.887989 mask/1341846232.887989.png
1341846232.919822 mask/1341846232.919822.png
1341846232.955993 mask/1341846232.955993.png
1341846232.987965 mask/1341846232.987965.png
1341846233.023868 mask/1341846233.023868.png
1341846233.055880 mask/1341846233.055880.png
1341846233.087872 mask/1341846233.087872.png
1341846233.124060 mask/1341846233.124060.png
1341846233.155902 mask/1341846233.155902.png
1341846233.218177 mask/1341846233.218177.png
1341846233.249926 mask/1341846233.249926.png
1341846233.286015 mask/1341846233.286015.png
1341846233.317870 mask/1341846233.317870.png
1341846233.349815 mask/1341846233.349815.png
1341846233.385857 mask/1341846233.385857.png
1341846233.417990 mask/1341846233.417990.png
1341846233.453822 mask/1341846233.453822.png
1341846233.485912 mask/1341846233.485912.png
1341846233.517954 mask/1341846233.517954.png
1341846233.553882 mask/1341846233.553882.png
1341846233.585968 mask/1341846233.585968.png
1341846233.621898 mask/1341846233.621898.png
1341846233.654396 mask/1341846233.654396.png
1341846233.685848 mask/1341846233.685848.png
1341846233.721879 mask/1341846233.721879.png
1341846233.753961 mask/1341846233.753961.png
1341846233.786032 mask/1341846233.786032.png
1341846233.822009 mask/1341846233.822009.png
1341846233.853971 mask/1341846233.853971.png
1341846233.889920 mask/1341846233.889920.png
1341846233.922045 mask/1341846233.922045.png
1341846233.953967 mask/1341846233.953967.png
1341846233.989945 mask/1341846233.989945.png
1341846234.021936 mask/1341846234.021936.png
1341846234.053904 mask/1341846234.053904.png
1341846234.089899 mask/1341846234.089899.png
1341846234.121984 mask/1341846234.121984.png
1341846234.158063 mask/1341846234.158063.png
1341846234.189961 mask/1341846234.189961.png
1341846234.222130 mask/1341846234.222130.png
1341846234.257875 mask/1341846234.257875.png
1341846234.289820 mask/1341846234.289820.png
1341846234.321998 mask/1341846234.321998.png
1341846234.357904 mask/1341846234.357904.png
1341846234.389919 mask/1341846234.389919.png
1341846234.425915 mask/1341846234.425915.png
1341846234.457800 mask/1341846234.457800.png
1341846234.490016 mask/1341846234.490016.png
1341846234.525867 mask/1341846234.525867.png
1341846234.557961 mask/1341846234.557961.png
1341846234.593900 mask/1341846234.593900.png
1341846234.626439 mask/1341846234.626439.png
1341846234.658173 mask/1341846234.658173.png
1341846234.694104 mask/1341846234.694104.png
1341846234.725911 mask/1341846234.725911.png
1341846234.758643 mask/1341846234.758643.png
1341846234.793907 mask/1341846234.793907.png
1341846234.826106 mask/1341846234.826106.png
1341846234.862270 mask/1341846234.862270.png
1341846234.893971 mask/1341846234.893971.png
1341846234.926031 mask/1341846234.926031.png
1341846234.961979 mask/1341846234.961979.png
1341846234.994016 mask/1341846234.994016.png
1341846235.026311 mask/1341846235.026311.png
1341846235.061915 mask/1341846235.061915.png
1341846235.094075 mask/1341846235.094075.png
1341846235.130068 mask/1341846235.130068.png
1341846235.162449 mask/1341846235.162449.png
1341846235.193917 mask/1341846235.193917.png
1341846235.229939 mask/1341846235.229939.png
1341846235.261811 mask/1341846235.261811.png
1341846235.294134 mask/1341846235.294134.png
1341846235.329890 mask/1341846235.329890.png
1341846235.361974 mask/1341846235.361974.png
1341846235.398097 mask/1341846235.398097.png
1341846235.429943 mask/1341846235.429943.png
1341846235.462163 mask/1341846235.462163.png
1341846235.498142 mask/1341846235.498142.png
1341846235.529989 mask/1341846235.529989.png
1341846235.561921 mask/1341846235.561921.png
1341846235.597951 mask/1341846235.597951.png
1341846235.630160 mask/1341846235.630160.png
1341846235.667679 mask/1341846235.667679.png
1341846235.705783 mask/1341846235.705783.png
1341846235.730392 mask/1341846235.730392.png
1341846235.766032 mask/1341846235.766032.png
1341846235.797942 mask/1341846235.797942.png
1341846235.833964 mask/1341846235.833964.png
1341846235.866037 mask/1341846235.866037.png
1341846235.898007 mask/1341846235.898007.png
1341846235.934106 mask/1341846235.934106.png
1341846235.965921 mask/1341846235.965921.png
1341846235.997897 mask/1341846235.997897.png
1341846236.034072 mask/1341846236.034072.png
1341846236.065823 mask/1341846236.065823.png
1341846236.101989 mask/1341846236.101989.png
1341846236.134258 mask/1341846236.134258.png
1341846236.166269 mask/1341846236.166269.png
1341846236.202022 mask/1341846236.202022.png
1341846236.233893 mask/1341846236.233893.png
1341846236.265924 mask/1341846236.265924.png
1341846236.302018 mask/1341846236.302018.png
1341846236.333756 mask/1341846236.333756.png
1341846236.369949 mask/1341846236.369949.png
1341846236.401964 mask/1341846236.401964.png
1341846236.433828 mask/1341846236.433828.png
1341846236.469948 mask/1341846236.469948.png
1341846236.501946 mask/1341846236.501946.png
1341846236.534764 mask/1341846236.534764.png
1341846236.569956 mask/1341846236.569956.png
1341846236.601901 mask/1341846236.601901.png
1341846236.637896 mask/1341846236.637896.png
1341846236.669818 mask/1341846236.669818.png
1341846236.702100 mask/1341846236.702100.png
1341846236.738521 mask/1341846236.738521.png
1341846236.769905 mask/1341846236.769905.png
1341846236.805999 mask/1341846236.805999.png
1341846236.844067 mask/1341846236.844067.png
1341846236.876573 mask/1341846236.876573.png
1341846236.911899 mask/1341846236.911899.png
1341846236.944484 mask/1341846236.944484.png
1341846236.975811 mask/1341846236.975811.png
1341846237.011848 mask/1341846237.011848.png
1341846237.043850 mask/1341846237.043850.png
1341846237.075882 mask/1341846237.075882.png
1341846237.111887 mask/1341846237.111887.png
1341846237.143863 mask/1341846237.143863.png
1341846237.175838 mask/1341846237.175838.png
1341846237.211847 mask/1341846237.211847.png
1341846237.243895 mask/1341846237.243895.png
1341846237.280228 mask/1341846237.280228.png
1341846237.312079 mask/1341846237.312079.png
1341846237.343828 mask/1341846237.343828.png
1341846237.379983 mask/1341846237.379983.png
1341846237.411962 mask/1341846237.411962.png
1341846237.443790 mask/1341846237.443790.png
1341846237.479911 mask/1341846237.479911.png
1341846237.511862 mask/1341846237.511862.png
1341846237.547914 mask/1341846237.547914.png
1341846237.579956 mask/1341846237.579956.png
1341846237.611852 mask/1341846237.611852.png
1341846237.647976 mask/1341846237.647976.png
1341846237.680417 mask/1341846237.680417.png
1341846237.711902 mask/1341846237.711902.png
1341846237.747860 mask/1341846237.747860.png
1341846237.779848 mask/1341846237.779848.png
1341846237.815934 mask/1341846237.815934.png
1341846237.847966 mask/1341846237.847966.png
1341846237.879781 mask/1341846237.879781.png
1341846237.916026 mask/1341846237.916026.png
1341846237.947857 mask/1341846237.947857.png
1341846237.978064 mask/1341846237.978064.png
1341846238.010069 mask/1341846238.010069.png
1341846238.045995 mask/1341846238.045995.png
1341846238.077963 mask/1341846238.077963.png
1341846238.109791 mask/1341846238.109791.png
1341846238.145837 mask/1341846238.145837.png
1341846238.177943 mask/1341846238.177943.png
1341846238.209943 mask/1341846238.209943.png
1341846238.246227 mask/1341846238.246227.png
1341846238.278227 mask/1341846238.278227.png
1341846238.314018 mask/1341846238.314018.png
1341846238.345918 mask/1341846238.345918.png
1341846238.377978 mask/1341846238.377978.png
1341846238.413879 mask/1341846238.413879.png
1341846238.445979 mask/1341846238.445979.png
1341846238.478188 mask/1341846238.478188.png
1341846238.515328 mask/1341846238.515328.png
1341846238.545906 mask/1341846238.545906.png
1341846238.587827 mask/1341846238.587827.png
1341846238.613933 mask/1341846238.613933.png
1341846238.645944 mask/1341846238.645944.png
1341846238.681933 mask/1341846238.681933.png
1341846238.713917 mask/1341846238.713917.png
1341846238.745925 mask/1341846238.745925.png
1341846238.781932 mask/1341846238.781932.png
1341846238.813869 mask/1341846238.813869.png
1341846238.849931 mask/1341846238.849931.png
1341846238.881927 mask/1341846238.881927.png
1341846238.914000 mask/1341846238.914000.png
1341846238.949903 mask/1341846238.949903.png
1341846238.981942 mask/1341846238.981942.png
1341846239.017941 mask/1341846239.017941.png
1341846239.050041 mask/1341846239.050041.png
1341846239.081902 mask/1341846239.081902.png
1341846239.117866 mask/1341846239.117866.png
1341846239.149976 mask/1341846239.149976.png
1341846239.181897 mask/1341846239.181897.png
1341846239.217929 mask/1341846239.217929.png
1341846239.250009 mask/1341846239.250009.png
1341846239.285917 mask/1341846239.285917.png
1341846239.318442 mask/1341846239.318442.png
1341846239.349930 mask/1341846239.349930.png
1341846239.386011 mask/1341846239.386011.png
1341846239.417983 mask/1341846239.417983.png
1341846239.450112 mask/1341846239.450112.png
1341846239.485973 mask/1341846239.485973.png
1341846239.517913 mask/1341846239.517913.png
1341846239.553979 mask/1341846239.553979.png
1341846239.585911 mask/1341846239.585911.png
1341846239.617967 mask/1341846239.617967.png
1341846239.653941 mask/1341846239.653941.png
